listing_id,is_hidden,positive_rate,price_clean,predicted_price,discount_pct,in_test_set
2615971,1,1.0,237.0,292.6348117624253,0.19011686076362044,1
665757423694186444,1,1.0,237.0,292.6348117624253,0.19011686076362044,1
1899664,1,1.0,150.0,185.07314189702765,0.1895096259647545,1
1089037086087843409,1,0.8571428571428571,150.0,185.07314189702765,0.1895096259647545,1
1284639225419617369,1,1.0,150.0,185.07314189702765,0.1895096259647545,1
695461837000009109,1,1.0,91.0,112.029429992579,0.18771344274421475,1
927171026532629529,1,1.0,300.0,369.26495833591,0.18757522687246597,1
1380340880590642141,1,1.0,74.0,91.06568073883594,0.18739969437858817,1
1281033170307763961,1,1.0,210.0,258.4278547326671,0.18739409798825168,1
993482403867466277,1,1.0,123.0,151.36071706188477,0.18737171448711698,1
1363109184765451321,1,0.8571428571428571,123.0,151.36071706188477,0.18737171448711698,1
1471741611967725631,1,1.0,107.0,131.64689229772762,0.1872197046777765,1
40865085,1,1.0,238.0,292.6348117624253,0.1866996323280239,1
1483226421925331076,1,1.0,238.0,292.6348117624253,0.1866996323280239,1
1317552277001191461,1,1.0,114.0,139.99529444437854,0.18568691574634832,1
1003392,1,1.0,114.0,139.99529444437854,0.18568691574634832,1
17071616,1,1.0,151.0,185.07314189702765,0.1841063568045196,1
874479318271376445,1,0.7777777777777778,151.0,185.07314189702765,0.1841063568045196,1
15371632,1,0.9090909090909092,151.0,185.07314189702765,0.1841063568045196,1
1074036790174724055,1,0.8571428571428571,70.0,85.68479995651496,0.18305230291107644,1
1290487223897959212,1,1.0,70.0,85.68479995651496,0.18305230291107644,1
7271654,1,0.8333333333333334,124.0,151.36071706188477,0.18076498045855693,1
40639439,1,0.8823529411764706,481.0,586.8620469594883,0.18038659597763373,1
1250744380228789055,1,1.0,91.0,110.95884473388207,0.1798761043497734,1
1260002763474982324,1,1.0,108.0,131.64689229772762,0.17962362715140057,1
29132534,1,1.0,89.0,108.46302581113088,0.17944387652454286,1
566706084041147707,1,1.0,92.0,112.029429992579,0.17878721684030507,1
1475200084622316008,1,0.8571428571428571,152.0,185.07314189702765,0.17870308764428455,1
53323890,1,1.0,115.0,139.99529444437854,0.17854381851605317,1
938361419284280769,1,1.0,115.0,139.99529444437854,0.17854381851605317,1
657578438596355263,1,0.9090909090909092,108.0,131.33568198087062,0.1776796802583286,1
26634681,1,1.0,80.0,97.26127079026632,0.17747321878498212,1
684604203258204788,1,1.0,77.0,93.54126619634464,0.17683389234462843,1
1433279621764772429,1,1.0,135.0,163.81026165635913,0.1758758051238405,1
54261055,1,1.0,126.0,152.86851709496895,0.17576226685234997,1
724680897864381074,1,0.8,77.0,93.38923961813153,0.17549387579497489,1
1264341520147333751,1,0.8,153.0,185.07314189702765,0.17329981848404963,1
1471654211450147491,1,1.0,153.0,185.07314189702765,0.17329981848404963,1
1140232282818225246,1,1.0,153.0,185.07314189702765,0.17329981848404963,1
45665053,1,0.8235294117647058,153.0,185.07314189702765,0.17329981848404963,1
1409272734926354643,1,1.0,100.0,120.93148658007522,0.1730854980122597,1
34919959,1,1.0,242.0,292.6348117624253,0.17303071858563768,1
842530441405668255,1,1.0,83.0,100.3092766871044,0.17255908185937152,1
918580680366608245,1,0.8333333333333334,116.0,139.99529444437854,0.1714007212857579,1
1118538238517745556,1,1.0,70.0,84.46720537487633,0.17127600363560047,1
1091916698224255521,1,1.0,133.0,160.3183120202394,0.17040044693578482,1
873136926020208331,1,1.0,93.0,112.029429992579,0.16986099093639528,1
566623578099251631,1,1.0,243.0,292.6348117624253,0.16961349015004112,1
1140116,1,0.8125,243.0,292.6348117624253,0.16961349015004112,1
1170498103349575042,1,1.0,56.0,67.39574055267498,0.16908695503936677,1
38708310,1,1.0,94.0,113.00589161811294,0.16818496227029123,1
1355684356635215615,1,1.0,154.0,185.07314189702765,0.1678965493238147,1
2425818,1,0.8333333333333334,71.0,85.2789877146579,0.16743852263391257,1
995157927262677035,1,1.0,71.0,85.2789877146579,0.16743852263391257,1
759289368114160279,1,0.7647058823529411,379.0,454.8842833980839,0.1668210711331064,1
17950966,1,1.0,489.0,586.8620469594883,0.16675477221010993,1
1007185021363912893,1,1.0,244.0,292.6348117624253,0.16619626171444468,1
788310946374260915,1,1.0,244.0,292.6348117624253,0.16619626171444468,1
1386869986362312760,1,1.0,244.0,292.6348117624253,0.16619626171444468,1
39155698,1,1.0,117.0,139.99529444437854,0.16425762405546274,1
20915582,1,1.0,200.0,238.96566548686937,0.16305968226640677,1
1176106468544406265,1,0.8571428571428571,245.0,292.6348117624253,0.16277903327884813,1
1315987998495076177,1,1.0,155.0,185.07314189702765,0.16249328016357967,1
1374108380151117968,1,1.0,155.0,185.07314189702765,0.16249328016357967,1
933071607411341191,1,0.8,127.0,151.36071706188477,0.1609447783728769,1
1007705268206536616,1,1.0,104.0,123.8547607702361,0.16030680328121427,1
979536072469607776,1,1.0,246.0,292.6348117624253,0.15936180484325158,1
1095700903174007905,1,0.8,62.0,73.63733051816416,0.15803574676425258,1
49721370,1,1.0,156.0,185.07314189702765,0.15709001100334474,1
1126061007692975886,1,0.7692307692307693,111.0,131.64689229772762,0.1568353945722728,1
8792412,1,0.8823529411764706,247.0,292.6348117624253,0.15594457640765502,1
780231969391812245,1,1.0,107.0,126.54615908335806,0.1544587305133669,1
1418924383463920932,1,1.0,128.0,151.36071706188477,0.15433804434431686,1
1144829886138993208,1,0.8,157.0,185.07314189702765,0.1516867418431097,1
1287142916922444813,1,1.0,157.0,185.07314189702765,0.1516867418431097,1
48180235,1,1.0,157.0,185.07314189702765,0.1516867418431097,1
1396931645129879378,1,0.8571428571428571,180.0,211.77452984288053,0.15003943045679125,1
